ABQ-S	PAS-C	REN-HC	146.416	54.072	41.5686	440.016	233.935	444.117	453.977	341.603	352.286
ABQ-S	PAS-C	REN-HS	57.1364	194.866	48.2451	123.581	257.165	238.69	273.09	268.188	375.155
ABQ-S	PAS-C	REN-S	50.1185	198.618	50.6367	141.551	258.762	228.239	289.088	260.265	376.614
ABQ-S	PAS-C	RGG-C	50.7228	61.0966	194.67	241.683	259.207	366.698	111.255	121.232	377.6
ABQ-S	PAS-C	RGG-S	34.294	341.784	34.1013	48.4405	258.776	65.2692	353.992	259.33	373.621
ABQ-S	PAS-C	SLV-F	41.9004	42.9452	246.582	334.452	257.089	375.09	130.997	56.0396	376.086
ABQ-S	PAS-C	SLV-M	74.5232	55.4645	127.156	399.19	255.554	382.353	327.228	206.817	362.364
ABQ-S	PAS-C	SLV-O	174.809	11.7579	12.6435	871.124	82.0731	268.771	870.461	245.051	105.623
ABQ-S	PAS-C	SNM-C	50.6397	51.7241	198.02	283.424	258.686	371.502	138.587	114.076	371.78
ABQ-S	PAS-C	SNM-M	77.0625	54.8195	126.727	419.905	256.401	388.079	347.574	210.223	365.878
ABQ-S	PAS-C	SNM-S	36.0268	334.686	32.9894	87.2303	257.874	70.3013	390.566	261.987	372.03
ABQ-S	PAS-C	TES-C	50.2072	66.5186	187.447	264.492	257.082	357.393	145.62	124.315	373.683
ABQ-S	PAS-C	TES-M	77.7873	54.6497	127.89	419.311	258.596	387.71	346.717	212.632	364.503
ABQ-S	PAS-C	TES-S	33.2281	345.931	30.4702	41.4794	259.443	61.2441	358.114	262.458	372.037
ABQ-S	PAS-C	TRE-F	41.8434	43.1688	224.437	297.691	253.742	374.906	116.909	74.2244	376.183
ABQ-S	PAS-C	TRQ-F	44.5408	39.9582	242.24	303.543	258.165	382.169	101.824	62.4727	376.933
ABQ-S	REN-C	REN-HC	20.8177	26.5197	412.967	422.86	456.55	436.284	38.0445	64.179	441.52
ABQ-S	REN-C	REN-HS	36.7315	266.342	37.3031	109.143	467.689	219.396	340.849	467.083	447.437
